seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
3208,0,1677,40315,1473112,0,0,1,0,0,1,0,0,220,882,145,30,152053922201,152053920924,0,220,0,95,93,4
3209,0,1677,40316,1473113,0,0,1,0,0,1,0,0,258,803,145,29,152053923827,152053922592,0,258,0,130,93,4
3210,0,1677,40317,1473114,0,0,1,0,0,1,0,0,220,806,143,31,152053925365,152053924165,0,220,0,94,93,4
3211,0,1677,40318,1473115,0,0,1,0,0,1,0,0,220,784,146,30,152053927019,152053925839,0,220,0,94,93,4
3212,0,1677,40319,1473116,0,0,1,0,0,1,0,0,220,804,185,31,152053928729,152053927489,0,220,0,94,93,4
3213,0,1677,196096,1473117,0,0,1,0,0,1,0,0,269,1149,237,31,152053930631,152053928945,0,269,0,138,93,4
3214,0,1677,196097,1473118,0,0,1,0,0,1,0,0,222,997,189,30,152053932369,152053930931,0,222,0,94,93,4
3215,0,1677,196098,1473119,0,0,1,0,0,1,0,0,219,860,144,605,152053934780,152053932952,0,219,0,94,93,4
3216,0,1677,196099,1473120,0,0,1,0,0,1,0,0,221,790,147,30,152053936267,152053935079,0,221,0,93,93,4
3217,0,1677,196100,1473121,0,0,1,0,0,1,0,0,227,755,145,30,152053937555,152053936398,0,227,0,96,93,4
3218,0,1677,196101,1473122,0,0,1,0,0,1,0,0,224,829,142,29,152053938910,152053937686,0,224,0,96,93,4
3219,0,1677,196102,1473123,0,0,1,0,0,1,0,0,255,809,143,30,152053940244,152053939007,0,255,0,128,93,4
3220,0,1677,196103,1473124,0,0,1,0,0,1,0,0,221,1008,186,30,152053941835,152053940390,0,221,0,95,93,4
3221,0,1677,196104,1473125,0,0,1,0,0,1,0,0,220,774,142,30,152053943150,152053941984,0,220,0,95,93,4
3222,0,1677,196105,1473126,0,0,1,0,0,1,0,0,223,891,144,31,152053944563,152053943274,0,223,0,96,93,4
3223,0,1677,196106,1473127,0,0,1,0,0,1,0,0,222,795,142,30,152053945878,152053944689,0,222,0,95,93,4
3224,0,1677,196107,1473128,0,0,1,0,0,1,0,0,223,778,145,30,152053947180,152053946004,0,223,0,95,93,4
3225,0,1677,196108,1473129,0,0,1,0,0,1,0,0,227,832,165,33,152053948587,152053947330,0,227,0,96,93,4
3226,0,1677,196109,1473130,0,0,1,0,0,1,0,0,221,758,144,37,152053949874,152053948714,0,221,0,95,93,4
3227,0,1677,196110,1473131,0,0,1,0,0,1,0,0,222,1183,145,30,152053951589,152053950009,0,222,0,95,93,4
3228,0,1677,196111,1473132,0,0,1,0,0,1,0,0,222,818,144,30,152053952930,152053951716,0,222,0,94,93,4
3229,0,1677,196112,1473133,0,0,1,0,0,1,0,0,219,823,143,30,152053954281,152053953066,0,219,0,93,93,4
3230,0,1677,196113,1473134,0,0,1,0,0,1,0,0,221,801,144,30,152053955602,152053954406,0,221,0,95,93,4
3231,0,1677,196114,1473135,0,0,1,0,0,1,0,0,222,1215,145,30,152053957343,152053955731,0,222,0,96,93,4
3232,0,1677,196115,1473136,0,0,1,0,0,1,0,0,222,849,143,31,152053958710,152053957465,0,222,0,94,93,4
3233,0,1677,196116,1473137,0,0,1,0,0,1,0,0,320,1131,163,30,152053982065,152053980421,0,320,0,162,82,4
3234,0,1677,196117,1473138,0,0,1,0,0,1,0,0,225,769,144,29,152053983380,152053982213,0,225,0,95,82,4
3235,0,1677,196118,1473139,0,0,1,0,0,1,0,0,226,760,146,30,152053984856,152053983694,0,226,0,96,82,4
3236,0,1677,196119,1473140,0,0,1,0,0,1,0,0,223,755,143,31,152053986144,152053984992,0,223,0,96,82,4
3237,0,1677,196120,1473141,0,0,1,0,0,1,0,0,225,794,144,30,152053987489,152053986296,0,225,0,97,82,4
3238,0,1677,196121,1473142,0,0,1,0,0,1,0,0,220,860,144,31,152053988869,152053987614,0,220,0,94,82,4
3239,0,1677,196122,1473143,0,0,1,0,0,1,0,0,220,1271,143,30,152053990826,152053989162,0,220,0,95,82,4
3240,0,1677,196123,1473144,0,0,1,0,0,1,0,0,221,812,144,30,152053992331,152053991124,0,221,0,95,82,4
3241,0,1677,196124,1473145,0,0,1,0,0,1,0,0,228,861,141,31,152053993858,152053992597,0,228,0,99,82,4
3242,0,1677,196125,1473146,0,0,1,0,0,1,0,0,219,883,143,30,152053995264,152053993989,0,219,0,96,82,4
3243,0,1677,196126,1473147,0,0,1,0,0,1,0,0,221,810,143,30,152053996594,152053995390,0,221,0,97,82,4
3244,0,1677,196127,1473148,0,0,1,0,0,1,0,0,220,901,144,31,152053998031,152053996735,0,220,0,96,82,4
3245,0,1677,196128,1473149,0,0,1,0,0,1,0,0,221,784,144,31,152053999337,152053998157,0,221,0,96,82,4
3246,0,1677,196129,1473150,0,0,1,0,0,1,0,0,220,928,144,29,152054000785,152053999464,0,220,0,94,82,4
3247,0,1677,196130,1473151,0,0,1,0,0,1,0,0,222,905,143,30,152054002210,152054000910,0,222,0,97,82,4
3248,0,1677,196131,1473152,0,0,1,0,0,1,0,0,219,880,245,30,152054029816,152054028442,0,219,0,95,82,4
3249,0,1677,196132,1473153,0,0,1,0,0,1,0,0,222,790,180,2053,152054033246,152054030001,0,222,0,96,82,4
3250,0,1677,196133,1473154,0,0,1,0,0,1,0,0,222,901,159,29,152054034747,152054033436,0,222,0,95,82,4
3251,0,1677,196134,1473155,0,0,1,0,0,1,0,0,229,794,145,30,152054036067,152054034869,0,229,0,103,82,4
3252,0,1677,196135,1473156,0,0,1,0,0,1,0,0,220,882,143,31,152054037472,152054036196,0,220,0,95,82,4
3253,0,1677,196136,1473157,0,0,1,0,0,1,0,0,217,835,187,29,152054038874,152054037606,0,217,0,95,82,4
3254,0,1677,196137,1473158,0,0,1,0,0,1,0,0,222,918,177,30,152054040476,152054039129,0,222,0,98,82,4
3255,0,1677,196138,1473159,0,0,1,0,0,1,0,0,219,794,144,33,152054042094,152054040904,0,219,0,95,82,4
3256,0,1677,196139,1473160,0,0,1,0,0,1,0,0,250,873,142,31,152054043676,152054042380,0,250,0,126,82,4
3257,0,1677,196140,1473161,0,0,1,0,0,1,0,0,272,972,144,31,152054045482,152054044063,0,272,0,132,82,4
3258,0,1677,196141,1473162,0,0,1,0,0,1,0,0,221,798,142,30,152054047255,152054046064,0,221,0,95,82,4
3259,0,1677,196142,1473163,0,0,1,0,0,1,0,0,221,810,143,31,152054048747,152054047542,0,221,0,95,82,4
3260,0,1677,196143,1473164,0,0,1,0,0,1,0,0,221,806,142,31,152054050075,152054048875,0,221,0,94,82,4
3261,0,1677,196144,1473165,0,0,1,0,0,1,0,0,222,815,144,30,152054051412,152054050201,0,222,0,94,82,4
3262,0,1677,196145,1473166,0,0,1,0,0,1,0,0,219,938,144,30,152054052873,152054051542,0,219,0,95,82,4
3263,0,1677,196146,1473167,0,0,1,0,0,1,0,0,221,764,151,31,152054054180,152054053013,0,221,0,94,82,4
3264,0,1677,196147,1473168,0,0,1,0,0,1,0,0,223,787,144,30,152054055487,152054054303,0,223,0,96,82,4
3265,0,1677,196148,1473169,0,0,1,0,0,1,0,0,304,1038,168,31,152054081598,152054080057,0,304,0,163,81,4
3266,0,1677,196149,1473170,0,0,1,0,0,1,0,0,222,811,145,32,152054082973,152054081763,0,222,0,95,81,4
3267,0,1677,196150,1473171,0,0,1,0,0,1,0,0,225,868,144,30,152054084370,152054083103,0,225,0,96,81,4
3268,0,1677,196151,1473172,0,0,1,0,0,1,0,0,225,820,163,30,152054085828,152054084590,0,225,0,95,81,4
3269,0,1677,196152,1473173,0,0,1,0,0,1,0,0,221,846,143,30,152054087395,152054086155,0,221,0,94,81,4
