seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
27,0,1514,24690,1197145,0,0,1,0,1,1,0,0,766,615,183,34,38568232539,38568230941,0,766,34,499,2,4
28,0,1514,24691,1197146,0,0,1,0,1,1,0,0,766,514,184,35,38568233631,38568232132,0,766,33,500,2,4
29,0,1514,24692,1197147,0,0,1,0,1,1,0,0,766,560,187,34,38568234774,38568233227,0,766,33,500,2,4
30,0,1514,24693,1197148,0,0,1,0,1,1,0,0,768,484,179,36,38568235828,38568234361,0,768,33,500,2,4
31,0,1514,24695,1197149,0,0,1,0,1,1,0,0,799,570,184,34,38568236981,38568235394,0,799,33,506,2,4
32,0,1514,24696,1197150,0,0,1,0,1,1,0,0,755,525,185,34,38568238084,38568236585,0,755,33,488,2,4
33,0,1514,24697,1197151,0,0,1,0,1,1,0,0,1212,743,284,34,38568368354,38568366081,0,1212,41,854,0,4
34,0,1514,24698,1197152,0,0,1,0,1,1,0,0,826,493,184,37,38568369599,38568368059,0,826,33,532,0,4
35,0,1514,24699,1197153,0,0,1,0,1,1,0,0,799,547,184,35,38568370730,38568369165,0,799,34,524,0,4
36,0,1514,24700,1197154,0,0,1,0,1,1,0,0,763,493,180,33,38568371796,38568370327,0,763,34,495,0,4
37,0,1514,24701,1197155,0,0,1,0,1,1,0,0,787,612,190,34,38568372995,38568371372,0,787,34,512,0,4
38,0,1514,24702,1197156,0,0,1,0,1,1,0,0,774,539,187,35,38568374120,38568372585,0,774,34,505,0,4
39,0,1514,24703,1197157,0,0,1,0,1,1,0,0,770,564,185,35,38568375288,38568373734,0,770,33,503,0,4
40,0,1514,24704,1197158,0,0,1,0,1,1,0,0,780,501,184,34,38568376389,38568374890,0,780,33,507,0,4
41,0,1514,24705,1197159,0,0,1,0,1,1,0,0,759,497,181,34,38568377496,38568376025,0,759,33,491,0,4
