seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
4565,0,1674,777684,1345240,0,0,1,0,0,1,0,0,219,857,150,29,101630159299,101630158044,0,219,0,94,76,4
4566,0,1674,777685,1345241,0,0,1,0,0,1,0,0,225,800,145,30,101630160663,101630159463,0,225,0,96,76,4
4567,0,1674,777686,1345242,0,0,1,0,0,1,0,0,224,793,147,30,101630162298,101630161104,0,224,0,95,76,4
4568,0,1674,777687,1345243,0,0,1,0,0,1,0,0,224,817,145,29,101630163959,101630162744,0,224,0,95,76,4
4569,0,1674,777688,1345244,0,0,1,0,0,1,0,0,222,909,168,29,101630165622,101630164294,0,222,0,97,76,4
4570,0,1674,777689,1345245,0,0,1,0,0,1,0,0,219,1279,146,30,101630167744,101630166070,0,219,0,95,76,4
4571,0,1674,777690,1345246,0,0,1,0,0,1,0,0,218,811,150,30,101630169234,101630168025,0,218,0,94,76,4
4572,0,1674,777691,1345247,0,0,1,0,0,1,0,0,222,978,152,31,101630170744,101630169361,0,222,0,97,76,4
4573,0,1674,777692,1345248,0,0,1,0,0,1,0,0,223,771,147,30,101630172040,101630170869,0,223,0,95,76,4
4574,0,1674,777693,1345249,0,0,1,0,0,1,0,0,222,953,148,30,101630173535,101630172182,0,222,0,95,76,4
4575,0,1674,777694,1345250,0,0,1,0,0,1,0,0,243,842,148,30,101630174895,101630173632,0,243,0,95,76,4
4576,0,1674,777695,1345251,0,0,1,0,0,1,0,0,220,872,148,30,101630176296,101630175026,0,220,0,97,76,4
4577,0,1674,777696,1345252,0,0,1,0,0,1,0,0,337,961,199,30,101630198580,101630197053,0,337,0,193,75,4
4578,0,1674,777697,1345253,0,0,1,0,0,1,0,0,222,782,151,30,101630199940,101630198755,0,222,0,94,75,4
4579,0,1674,777698,1345254,0,0,1,0,0,1,0,0,222,767,150,30,101630201238,101630200069,0,222,0,94,75,4
4580,0,1674,777699,1345255,0,0,1,0,0,1,0,0,223,765,148,32,101630202548,101630201380,0,223,0,95,75,4
4581,0,1674,777700,1345256,0,0,1,0,0,1,0,0,222,730,148,29,101630203974,101630202845,0,222,0,96,75,4
4582,0,1674,777701,1345257,0,0,1,0,0,1,0,0,221,769,148,30,101630205410,101630204242,0,221,0,95,75,4
4583,0,1674,777702,1345258,0,0,1,0,0,1,0,0,224,791,148,30,101630207004,101630205811,0,224,0,94,75,4
4584,0,1674,777703,1345259,0,0,1,0,0,1,0,0,220,823,148,33,101630208357,101630207133,0,220,0,94,75,4
4585,0,1674,777704,1345260,0,0,1,0,0,1,0,0,220,935,149,29,101630209948,101630208615,0,220,0,95,75,4
4586,0,1674,777705,1345261,0,0,1,0,0,1,0,0,220,925,154,31,101630211615,101630210285,0,220,0,94,75,4
4587,0,1674,777706,1345262,0,0,1,0,0,1,0,0,220,885,147,33,101630213332,101630212047,0,220,0,94,75,4
4588,0,1674,777707,1345263,0,0,1,0,0,1,0,0,218,822,150,31,101630214973,101630213752,0,218,0,94,75,4
4589,0,1674,777708,1345264,0,0,1,0,0,1,0,0,221,788,147,31,101630216608,101630215421,0,221,0,95,75,4
4590,0,1674,777709,1345265,0,0,1,0,0,1,0,0,221,849,150,31,101630218319,101630217068,0,221,0,94,75,4
4591,0,1674,777710,1345266,0,0,1,0,0,1,0,0,241,807,149,32,101630219819,101630218590,0,241,0,95,75,4
4592,0,1674,777711,1345267,0,0,1,0,0,1,0,0,221,804,150,29,101630221155,101630219951,0,221,0,94,75,4
4593,0,1674,777712,1345268,0,0,1,0,0,1,0,0,219,1007,150,30,101630222692,101630221286,0,219,0,95,75,4
4594,0,1674,777713,1345269,0,0,1,0,0,1,0,0,221,789,148,31,101630224008,101630222819,0,221,0,96,75,4
4595,0,1674,777714,1345270,0,0,1,0,0,1,0,0,221,857,147,30,101630225389,101630224134,0,221,0,95,75,4
4596,0,1674,777715,1345271,0,0,1,0,0,1,0,0,217,843,148,30,101630226777,101630225539,0,217,0,94,75,4
4597,0,1674,777716,1345272,0,0,1,0,0,1,0,0,222,1141,147,31,101630228465,101630226924,0,222,0,94,75,4
4598,0,1674,777717,1345273,0,0,1,0,0,1,0,0,218,782,148,32,101630229779,101630228599,0,218,0,93,75,4
4599,0,1674,777718,1345274,0,0,1,0,0,1,0,0,222,825,147,30,101630231134,101630229910,0,222,0,94,75,4
4600,0,1674,777719,1345275,0,0,1,0,0,1,0,0,224,914,146,30,101630232576,101630231262,0,224,0,96,75,4
4601,0,1674,777720,1345276,0,0,1,0,0,1,0,0,219,929,146,30,101630234031,101630232707,0,219,0,96,75,4
4602,0,1674,777721,1345277,0,0,1,0,0,1,0,0,220,881,146,31,101630235438,101630234160,0,220,0,96,75,4
4603,0,1674,777722,1345278,0,0,1,0,0,1,0,0,220,851,149,30,101630236817,101630235567,0,220,0,96,75,4
4604,0,1674,777723,1345279,0,0,1,0,0,1,0,0,222,857,145,30,101630238204,101630236950,0,222,0,95,75,4
4605,0,1674,777724,1345280,0,0,1,0,0,1,0,0,220,848,146,29,101630239574,101630238331,0,220,0,93,75,4
4606,0,1674,777725,1345281,0,0,1,0,0,1,0,0,218,805,147,30,101630240905,101630239705,0,218,0,92,75,4
4607,0,1674,777726,1345282,0,0,1,0,0,1,0,0,220,772,147,30,101630242208,101630241039,0,220,0,94,75,4
4608,0,1674,777727,1345283,0,0,1,0,0,1,0,0,227,801,146,31,101630243539,101630242334,0,227,0,103,75,4
4609,0,1674,138846,1345284,0,0,1,0,0,1,0,0,824,1572,259,62,101631252120,101631249403,0,824,0,368,99,4
4610,0,1674,138847,1345285,0,0,1,0,0,1,0,0,250,920,153,29,101631253870,101631252518,0,250,0,110,99,4
4611,0,1674,138848,1345286,0,0,1,0,0,1,0,0,226,832,144,29,101631255228,101631253997,0,226,0,93,99,4
4612,0,1674,138849,1345287,0,0,1,0,0,1,0,0,225,829,145,29,101631256718,101631255490,0,225,0,94,99,4
4613,0,1674,138850,1345288,0,0,1,0,0,1,0,0,227,847,143,30,101631258287,101631257040,0,227,0,94,99,4
4614,0,1674,138851,1345289,0,0,1,0,0,1,0,0,224,910,142,37,101631260043,101631258730,0,224,0,92,99,4
4615,0,1674,138852,1345290,0,0,1,0,0,1,0,0,225,853,144,33,101631261569,101631260314,0,225,0,94,99,4
4616,0,1674,138853,1345291,0,0,1,0,0,1,0,0,226,882,145,29,101631262975,101631261693,0,226,0,93,99,4
4617,0,1674,138854,1345292,0,0,1,0,0,1,0,0,270,804,143,29,101631264303,101631263057,0,270,0,133,99,4
4618,0,1674,138855,1345293,0,0,1,0,0,1,0,0,224,821,145,30,101631265659,101631264439,0,224,0,93,99,4
4619,0,1674,138856,1345294,0,0,1,0,0,1,0,0,228,1026,143,30,101631267210,101631265783,0,228,0,94,99,4
4620,0,1674,138857,1345295,0,0,1,0,0,1,0,0,232,868,144,31,101631268608,101631267333,0,232,0,101,99,4
4621,0,1674,138858,1345296,0,0,1,0,0,1,0,0,228,807,144,31,101631269941,101631268731,0,228,0,94,99,4
4622,0,1674,138859,1345297,0,0,1,0,0,1,0,0,226,829,145,30,101631271301,101631270071,0,226,0,95,99,4
4623,0,1674,138860,1345298,0,0,1,0,0,1,0,0,223,843,145,30,101631272669,101631271428,0,223,0,95,99,4
4624,0,1674,138861,1345299,0,0,1,0,0,1,0,0,226,912,146,30,101631274107,101631272793,0,226,0,94,99,4
4625,0,1674,138862,1345300,0,0,1,0,0,1,0,0,231,901,141,32,101631275533,101631274228,0,231,0,94,99,4
4626,0,1674,138863,1345301,0,0,1,0,0,1,0,0,223,880,145,30,101631276933,101631275655,0,223,0,95,99,4
4627,0,1674,138864,1345302,0,0,1,0,0,1,0,0,225,963,144,30,101631278432,101631277070,0,225,0,93,99,4
4628,0,1674,138865,1345303,0,0,1,0,0,1,0,0,223,892,143,30,101631280033,101631278745,0,223,0,94,99,4
4629,0,1674,138866,1345304,0,0,1,0,0,1,0,0,222,906,144,30,101631281785,101631280483,0,222,0,93,99,4
4630,0,1674,138867,1345305,0,0,1,0,0,1,0,0,226,1053,148,31,101631283693,101631282235,0,226,0,92,99,4
4631,0,1674,138868,1345306,0,0,1,0,0,1,0,0,227,861,145,30,101631285402,101631284139,0,227,0,95,99,4
4632,0,1674,138869,1345307,0,0,1,0,0,1,0,0,228,819,144,33,101631286928,101631285704,0,228,0,95,99,4
4633,0,1674,138870,1345308,0,0,1,0,0,1,0,0,227,913,143,30,101631288494,101631287181,0,227,0,95,99,4
4634,0,1674,138871,1345309,0,0,1,0,0,1,0,0,226,778,145,30,101631289799,101631288620,0,226,0,94,99,4
4635,0,1674,138872,1345310,0,0,1,0,0,1,0,0,225,914,144,31,101631291238,101631289924,0,225,0,95,99,4
4636,0,1674,138873,1345311,0,0,1,0,0,1,0,0,222,771,145,31,101631292538,101631291369,0,222,0,94,99,4
4637,0,1674,138874,1345312,0,0,1,0,0,1,0,0,223,747,144,31,101631293811,101631292666,0,223,0,95,99,4
4638,0,1674,138875,1345313,0,0,1,0,0,1,0,0,225,756,144,31,101631295108,101631293952,0,225,0,96,99,4
4639,0,1674,138876,1345314,0,0,1,0,0,1,0,0,224,785,145,30,101631296430,101631295246,0,224,0,96,99,4
4640,0,1674,138877,1345315,0,0,1,0,0,1,0,0,223,786,147,30,101631297742,101631296556,0,223,0,94,99,4
4641,0,1674,138878,1345316,0,0,1,0,0,1,0,0,316,884,170,30,101631321605,101631320205,0,316,0,169,73,4
4642,0,1674,138879,1345317,0,0,1,0,0,1,0,0,238,770,145,30,101631322933,101631321750,0,238,0,106,73,4
4643,0,1674,138880,1345318,0,0,1,0,0,1,0,0,237,770,146,31,101631324256,101631323072,0,237,0,107,73,4
4644,0,1674,138881,1345319,0,0,1,0,0,1,0,0,225,754,145,30,101631325539,101631324385,0,225,0,94,73,4
4645,0,1674,138882,1345320,0,0,1,0,0,1,0,0,254,804,146,32,101631326874,101631325638,0,254,0,122,73,4
4646,0,1674,138883,1345321,0,0,1,0,0,1,0,0,227,802,143,30,101631328226,101631327024,0,227,0,94,73,4
4647,0,1674,138884,1345322,0,0,1,0,0,1,0,0,222,787,145,31,101631329886,101631328701,0,222,0,94,73,4
