seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
199,0,2062,107109,1335525,0,0,1,0,1,1,0,0,287,428,184,34,2442251594488,2442251593555,0,287,36,106,5,4
200,0,2062,107110,1335526,0,0,1,0,1,1,0,0,288,712,181,34,2442251595793,2442251594578,0,288,35,107,5,4
201,0,2062,107111,1335527,0,0,1,0,1,1,0,0,295,457,182,34,2442251596834,2442251595866,0,295,35,113,5,4
202,0,2062,107112,1335528,0,0,1,0,1,1,0,0,285,476,184,34,2442251597906,2442251596927,0,285,34,107,5,4
203,0,2062,107113,1335529,0,0,1,0,1,1,0,0,286,473,195,34,2442251598993,2442251598005,0,286,35,105,5,4
204,0,2062,107114,1335530,0,0,1,0,1,1,0,0,286,415,185,37,2442251600053,2442251599130,0,286,35,105,5,4
205,0,2062,107115,1335531,0,0,1,0,1,1,0,0,286,477,184,34,2442251601129,2442251600148,0,286,35,105,5,4
206,0,2062,107116,1335532,0,0,1,0,1,1,0,0,284,443,188,35,2442251602177,2442251601227,0,284,34,105,5,4
207,0,2062,107117,1335533,0,0,1,0,1,1,0,0,283,481,184,33,2442251603256,2442251602275,0,283,34,106,5,4
208,0,2062,107118,1335534,0,0,1,0,1,1,0,0,282,863,185,36,2442251604889,2442251603523,0,282,34,105,5,4
209,0,2062,107119,1335535,0,0,1,0,1,1,0,0,283,526,188,33,2442251605983,2442251604953,0,283,34,105,5,4
210,0,2062,107120,1335536,0,0,1,0,1,1,0,0,282,447,187,34,2442251607000,2442251606050,0,282,34,106,5,4
211,0,2062,107121,1335537,0,0,1,0,1,1,0,0,284,475,186,34,2442251608042,2442251607063,0,284,35,106,5,4
212,0,2062,107122,1335538,0,0,1,0,1,1,0,0,285,504,182,34,2442251609105,2442251608100,0,285,35,106,5,4
213,0,2062,107123,1335539,0,0,1,0,1,1,0,0,285,493,187,35,2442251610164,2442251609164,0,285,36,106,5,4
