seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
5048,0,117961,503081,1215283,0,0,1,1,1,1,0,42,333,292,84,0,875,124,0,250,0,0
5049,0,117961,457412,1241783,0,0,1,1,1,1,0,0,500,958,41,0,1792,293,0,500,0,0
5050,0,117961,457413,1206694,0,0,1,1,1,1,0,0,791,208,84,41,1333,209,0,791,0,0
5051,0,117961,514348,1255692,0,0,1,1,1,1,0,0,708,708,84,41,1708,167,0,667,0,0
5052,0,117961,514349,1184660,0,0,1,1,1,1,0,42,792,208,84,41,1291,124,0,750,0,0
5053,0,117961,501748,1198075,0,0,1,1,1,1,0,0,292,625,84,41,1249,207,0,292,0,0
5054,0,117961,501749,1233980,0,0,1,1,1,1,0,42,833,208,42,0,1333,208,0,791,0,0
5055,0,117961,537384,1287870,0,0,1,1,1,1,0,42,375,625,83,0,1292,167,0,333,0,0
5056,0,117961,537385,1153397,0,0,1,1,1,1,0,42,1375,416,83,41,2291,334,0,1292,0,0
5057,0,117961,537380,1208210,0,0,1,1,1,1,0,0,875,541,83,42,1666,125,0,833,0,0
5058,0,117961,537381,1202201,0,0,1,1,1,1,0,0,500,292,83,42,1125,208,0,500,0,0
5059,0,117961,537152,1210654,0,0,1,1,1,1,0,0,833,708,83,42,1833,167,0,792,0,0
5060,0,117961,537153,1246446,0,0,1,1,1,1,0,0,792,250,41,0,1333,250,0,750,0,0
5061,0,117961,537310,1164469,0,0,1,1,1,1,0,0,750,500,83,42,1542,167,0,750,0,0
5062,0,117961,537311,1213074,0,0,1,1,1,1,0,0,417,291,83,0,1042,251,0,417,0,0
5063,0,117961,537150,1141511,0,0,1,1,1,1,0,0,750,667,42,0,1750,291,0,750,0,0
5064,0,117961,537151,1159312,0,0,1,1,1,1,0,0,833,208,83,0,1334,210,0,791,0,0
5065,0,117961,537128,1181284,0,0,1,1,1,1,0,41,834,708,42,0,1791,166,0,750,0,0
5066,0,117961,537129,1292504,0,0,1,1,1,1,0,42,416,417,42,0,1125,208,0,334,0,0
5067,0,117961,537160,1250112,0,0,1,1,1,1,0,41,833,458,41,0,1583,210,0,791,0,0
5068,0,117961,537161,1166379,0,0,1,1,1,1,0,0,666,250,84,0,1250,250,0,666,0,0
5069,0,117961,537574,1282087,0,0,1,1,1,1,0,0,749,833,83,0,1917,252,0,749,0,0
5070,0,117961,537575,1217255,0,0,1,1,1,1,0,42,833,292,42,0,1416,207,0,792,0,0
5071,0,117961,537702,1202394,0,0,1,1,1,1,0,42,666,541,83,42,1500,126,0,666,0,0
5072,0,117961,537703,1283954,0,0,1,1,1,1,0,42,624,333,41,0,1292,252,0,583,0,0
5073,0,117961,537740,1264558,0,0,1,1,1,1,0,0,416,584,42,0,1291,249,0,333,0,0
5074,0,117961,537741,1181219,0,0,1,1,1,1,0,41,625,250,84,0,1208,208,0,583,0,0
5075,0,117961,538074,1256367,0,0,1,1,1,1,0,0,459,624,83,0,1416,250,0,417,0,0
5076,0,117961,538075,1231575,0,0,1,1,1,1,0,41,792,292,84,0,1333,124,0,708,0,0
5077,0,117961,538016,1246400,0,0,1,1,1,1,0,42,500,750,41,0,1542,209,0,458,0,0
5078,0,117961,538017,1262310,0,0,1,1,1,1,0,42,833,250,83,42,1375,125,0,792,0,0
