seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
27,0,116551,631563,1207944,0,0,1,1,1,1,0,41,2789,3539,333,42,7035,291,0,2789,0,0
28,0,116551,622327,1191403,0,0,1,1,1,1,0,0,499,2623,458,42,3955,333,0,458,0,0
29,0,116551,608340,1263449,0,0,1,1,1,1,0,0,542,666,167,42,1541,124,0,500,0,0
30,0,116551,576033,1142861,0,0,1,1,1,1,0,0,458,750,125,0,1582,249,0,458,0,0
31,0,116551,578388,1255214,0,0,1,1,1,1,0,0,500,666,167,42,1499,124,0,458,0,0
32,0,116551,673639,1293595,0,0,1,1,1,1,0,0,500,832,124,42,1665,167,0,458,0,0
33,0,116551,655787,1165441,0,0,1,1,1,1,0,0,458,791,124,0,1624,251,0,417,0,0
34,0,116551,611954,1271070,0,0,1,1,1,1,0,42,458,666,125,42,1416,83,0,375,0,0
35,0,116551,649966,1228484,0,0,1,1,1,1,0,42,458,666,125,0,1416,125,0,375,0,0
36,0,116551,613066,1294241,0,0,1,1,1,1,0,0,458,708,125,0,1540,249,0,458,0,0
37,0,116551,614827,1152214,0,0,1,1,1,1,0,0,458,582,166,42,1416,168,0,416,0,0
38,0,116551,636043,1144142,0,0,1,1,1,1,0,0,458,666,125,42,1499,208,0,458,0,0
39,0,116551,650659,1144140,0,0,1,1,1,1,0,41,500,624,166,42,1457,84,0,416,0,0
40,0,116551,606547,1240633,0,0,1,1,1,1,0,41,416,707,125,41,1498,168,0,416,0,0
41,0,116551,606708,1231248,0,0,1,1,1,1,0,42,458,583,167,41,1790,499,0,458,0,0
42,0,116551,594367,1261872,0,0,1,1,1,1,0,0,458,624,125,0,1582,375,0,416,0,0
43,0,116551,598365,1244956,0,0,1,1,1,1,0,42,499,791,125,42,1624,125,0,458,0,0
44,0,116551,603672,1147910,0,0,1,1,1,1,0,0,458,708,167,42,1499,124,0,416,0,0
45,0,116551,595603,1288093,0,0,1,1,1,1,0,0,458,625,125,0,1540,332,0,375,0,0
46,0,116551,602695,1215614,0,0,1,1,1,1,0,0,458,666,167,41,1457,125,0,416,0,0
47,0,116551,600036,1181790,0,0,1,1,1,1,0,0,458,707,125,41,1498,167,0,416,0,0
48,0,116551,604474,1207168,0,0,1,1,1,1,0,0,458,708,167,42,1541,166,0,458,0,0
49,0,116551,600403,1253330,0,0,1,1,1,1,0,0,458,708,125,42,1499,166,0,458,0,0
50,0,116551,637931,1181802,0,0,1,1,1,1,0,41,458,583,167,42,1374,83,0,375,0,0
51,0,116551,597741,1208021,0,0,1,1,1,1,0,41,458,666,124,0,1457,168,0,416,0,0
52,0,116551,595329,1285062,0,0,1,1,1,1,0,42,458,707,125,41,1457,84,0,375,0,0
