seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
4573,0,118180,482405,1265361,0,0,1,1,0,1,0,42,500,292,0,42,1085,209,0,0,1,417
4574,0,118180,482400,1273191,0,0,1,1,0,1,0,42,376,417,0,42,1084,207,0,0,1,334
4575,0,118180,482401,1289229,0,0,1,1,0,1,0,42,1167,167,0,42,1710,292,0,0,1,1126
4576,0,118180,531562,1296725,0,0,1,1,0,1,0,0,1376,626,0,0,2335,333,0,0,1,1293
4577,0,118180,531563,1298383,0,0,1,1,0,1,0,0,1334,167,0,0,1919,418,0,0,1,1334
4578,0,118180,423500,1257567,0,0,1,1,0,1,0,0,417,626,0,0,1418,375,0,0,1,376
4579,0,118180,423501,1297753,0,0,1,1,0,1,0,0,1251,167,0,0,1752,334,0,0,1,1167
4580,0,118180,422666,1244264,0,0,1,1,0,1,0,0,792,667,0,0,1793,334,0,0,1,709
4581,0,118180,422667,1256014,0,0,1,1,0,1,0,42,417,167,0,0,1001,375,0,0,1,417
4582,0,118180,518262,1263521,0,0,1,1,0,1,0,42,375,584,0,42,1251,208,0,0,1,334
4583,0,118180,518263,1216768,0,0,1,1,0,1,0,42,1710,167,0,0,2211,292,0,0,1,1668
4584,0,118180,518398,1197471,0,0,1,1,0,1,0,42,667,625,0,41,2419,1044,0,0,1,667
4585,0,118180,518399,1262647,0,0,1,1,0,1,0,42,1459,167,0,42,2002,292,0,0,1,1417
4586,0,118180,560068,1295490,0,0,1,1,0,1,0,0,459,918,0,0,1710,333,0,0,1,459
4587,0,118180,560069,1237390,0,0,1,1,0,1,0,0,1126,208,0,0,1709,375,0,0,1,1084
4588,0,118180,340448,1287579,0,0,1,1,0,1,0,42,1835,625,0,41,2794,251,0,0,1,1751
4589,0,118180,340449,1291548,0,0,1,1,0,1,0,0,375,167,0,42,918,334,0,0,1,375
4590,0,118180,596940,1258339,0,0,1,1,0,1,0,42,1001,584,0,41,1918,250,0,0,1,959
4591,0,118180,596941,1188921,0,0,1,1,0,1,0,42,1960,334,0,42,2586,208,0,0,1,1918
4592,0,118180,336490,1297094,0,0,1,1,0,1,0,42,1835,668,0,0,2794,249,0,0,1,1835
4593,0,118180,336491,1212089,0,0,1,1,0,1,0,42,750,417,0,42,1460,209,0,0,1,750
4594,0,118180,333784,1215518,0,0,1,1,0,1,0,0,709,501,0,41,1501,250,0,0,1,667
4595,0,118180,333785,1297246,0,0,1,1,0,1,0,0,542,250,0,0,1167,375,0,0,1,500
4596,0,118180,330042,1244491,0,0,1,1,0,1,0,42,501,709,0,0,1501,249,0,0,1,417
4597,0,118180,330043,1181259,0,0,1,1,0,1,0,0,375,208,0,42,959,334,0,0,1,375
4598,0,118180,333794,1252449,0,0,1,1,0,1,0,41,584,583,0,42,2460,1210,0,0,1,584
4599,0,118180,333795,1296345,0,0,1,1,0,1,0,42,542,167,0,41,1084,292,0,0,1,542
4600,0,118180,433244,1270860,0,0,1,1,0,1,0,42,458,626,0,0,1376,250,0,0,1,376
4601,0,118180,433245,1244581,0,0,1,1,0,1,0,0,333,375,0,0,1084,376,0,0,1,292
4602,0,118180,435940,1289944,0,0,1,1,0,1,0,42,584,626,0,42,1501,207,0,0,1,584
4603,0,118180,435941,1170931,0,0,1,1,0,1,0,0,417,167,0,42,918,292,0,0,1,375
4604,0,118180,439108,1296888,0,0,1,1,0,1,0,42,459,875,0,42,1627,209,0,0,1,459
4605,0,118180,439109,1202045,0,0,1,1,0,1,0,42,500,333,0,0,1168,293,0,0,1,459
4606,0,118180,519758,1247781,0,0,1,1,0,1,0,42,709,584,0,0,1627,292,0,0,1,667
4607,0,118180,519759,1237605,0,0,1,1,0,1,0,0,417,166,0,0,1000,417,0,0,1,375
4608,0,118180,519022,1209268,0,0,1,1,0,1,0,0,500,625,0,42,1501,334,0,0,1,500
4609,0,118180,519023,1239494,0,0,1,1,0,1,0,42,333,167,0,42,834,250,0,0,1,333
4610,0,118180,448434,1225160,0,0,1,1,0,1,0,0,500,667,0,0,1584,417,0,0,1,500
4611,0,118180,448435,1188186,0,0,1,1,0,1,0,0,375,334,0,41,1042,292,0,0,1,334
4612,0,118180,359030,1268413,0,0,1,1,0,1,0,42,376,709,0,42,1418,249,0,0,1,292
4613,0,118180,359031,1261617,0,0,1,1,0,1,0,42,417,167,0,41,959,292,0,0,1,417
4614,0,118180,335922,1204605,0,0,1,1,0,1,0,42,625,625,0,42,1585,251,0,0,1,625
4615,0,118180,335923,1258178,0,0,1,1,0,1,0,0,375,167,0,42,918,334,0,0,1,333
4616,0,118180,445674,1152228,0,0,1,1,0,1,0,0,417,500,0,0,1293,376,0,0,1,375
4617,0,118180,445675,1202893,0,0,1,1,0,1,0,42,375,208,0,0,876,251,0,0,1,334
4618,0,118180,336426,1144229,0,0,1,1,0,1,0,0,459,584,0,0,1376,333,0,0,1,375
4619,0,118180,336427,1164622,0,0,1,1,0,1,0,42,1210,417,0,0,2586,917,0,0,1,1168
4620,0,118180,336870,1203985,0,0,1,1,0,1,0,0,376,501,0,42,1251,332,0,0,1,376
