seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
170,0,116551,613852,1160024,0,0,1,1,1,1,0,42,416,499,83,42,1208,126,0,374,0,0
171,0,116551,613693,1236762,0,0,1,1,1,1,0,0,375,208,83,0,915,249,0,333,0,0
172,0,116551,613388,1208571,0,0,1,1,1,1,0,0,499,458,83,0,1290,250,0,499,0,0
173,0,116551,613885,1208586,0,0,1,1,1,1,0,0,458,458,83,0,1249,250,0,417,0,0
174,0,116551,613876,1148392,0,0,1,1,1,1,0,0,375,500,42,0,1207,290,0,375,0,0
175,0,116551,612421,1140402,0,0,1,1,1,1,0,0,375,500,83,0,1249,291,0,375,0,0
176,0,116551,611958,1139294,0,0,1,1,1,1,0,42,416,500,83,0,1207,166,0,333,0,0
177,0,116551,624950,1283412,0,0,1,1,1,1,0,0,417,541,83,0,1249,208,0,333,0,0
178,0,116551,613884,1250102,0,0,1,1,1,1,0,0,375,416,84,41,1124,208,0,375,0,0
179,0,116551,613384,1239157,0,0,1,1,1,1,0,42,333,458,84,0,1124,207,0,333,0,0
180,0,116551,613398,1220925,0,0,1,1,1,1,0,0,417,458,83,0,1207,249,0,375,0,0
181,0,116551,613405,1287715,0,0,1,1,1,1,0,42,374,500,83,42,1208,167,0,333,0,0
182,0,116551,613422,1159430,0,0,1,1,1,1,0,41,541,500,83,0,1290,125,0,458,0,0
183,0,116551,613389,1288207,0,0,1,1,1,1,0,42,666,208,83,42,1166,125,0,625,0,0
184,0,116551,613423,1241237,0,0,1,1,1,1,0,41,375,209,84,0,874,165,0,333,0,0
185,0,116551,613101,1190850,0,0,1,1,1,1,0,0,374,417,84,0,1083,208,0,333,0,0
186,0,116551,613408,1140830,0,0,1,1,1,1,0,0,417,458,83,41,1207,208,0,417,0,0
187,0,116551,624766,1161914,0,0,1,1,1,1,0,0,374,458,83,0,1124,209,0,374,0,0
188,0,116551,607668,1220751,0,0,1,1,1,1,0,42,416,500,83,42,1166,83,0,333,0,0
189,0,116551,521300,1296199,0,0,1,1,1,1,0,0,375,458,83,42,1166,208,0,375,0,0
190,0,116551,613414,1267942,0,0,1,1,1,1,0,0,374,375,83,42,1082,208,0,374,0,0
191,0,116551,613404,1151618,0,0,1,1,1,1,0,42,374,458,83,42,1166,167,0,333,0,0
192,0,116551,612946,1264299,0,0,1,1,1,1,0,41,417,416,83,42,1082,83,0,333,0,0
193,0,116551,613153,1165374,0,0,1,1,1,1,0,0,416,500,83,0,1208,209,0,374,0,0
194,0,116551,612465,1203437,0,0,1,1,1,1,0,41,375,458,83,41,1165,167,0,375,0,0
195,0,116551,618215,1291917,0,0,1,1,1,1,0,42,417,375,84,41,1124,165,0,417,0,0
196,0,116551,618214,1221093,0,0,1,1,1,1,0,41,375,374,83,42,1041,126,0,333,0,0
197,0,116551,601118,1158221,0,0,1,1,1,1,0,41,375,458,84,0,1207,249,0,375,0,0
198,0,116551,628181,1276296,0,0,1,1,1,1,0,0,708,541,83,0,1582,250,0,708,0,0
199,0,116551,745623,1287417,0,0,1,1,1,1,0,42,541,541,83,41,1332,84,0,457,0,0
200,0,116551,679284,1270974,0,0,1,1,1,1,0,0,374,458,83,0,1166,251,0,374,0,0
201,0,116551,508666,1188818,0,0,1,1,1,1,0,42,375,458,83,0,1124,166,0,333,0,0
202,0,116551,744444,1164236,0,0,1,1,1,1,0,0,458,458,42,0,1207,249,0,374,0,0
203,0,116551,699817,1139077,0,0,1,1,1,1,0,0,374,500,83,0,1208,251,0,374,0,0
204,0,116551,635170,1207716,0,0,1,1,1,1,0,42,416,458,83,42,1208,167,0,416,0,0
205,0,116551,553692,1234316,0,0,1,1,1,1,0,0,375,417,83,0,1165,290,0,375,0,0
206,0,116551,593080,1261464,0,0,1,1,1,1,0,42,541,458,83,0,1374,250,0,500,0,0
207,0,116551,722723,1257520,0,0,1,1,1,1,0,0,458,541,83,42,1290,166,0,416,0,0
208,0,116551,774410,1232849,0,0,1,1,1,1,0,0,375,583,83,42,1249,166,0,375,0,0
209,0,116551,661066,1274709,0,0,1,1,1,1,0,0,458,458,84,0,1207,207,0,416,0,0
210,0,116551,632494,1297743,0,0,1,1,1,1,0,0,375,416,83,0,1082,208,0,333,0,0
211,0,116551,714571,1177301,0,0,1,1,1,1,0,42,375,458,83,42,1124,124,0,375,0,0
212,0,116551,693819,1208675,0,0,1,1,1,1,0,41,417,541,83,42,1207,83,0,333,0,0
213,0,116551,737352,1241708,0,0,1,1,1,1,0,42,499,458,42,0,1291,250,0,499,0,0
214,0,116551,704887,1299090,0,0,1,1,1,1,0,41,375,458,84,41,1165,166,0,375,0,0
215,0,116551,685351,1182415,0,0,1,1,1,1,0,0,458,541,84,41,1332,208,0,416,0,0
216,0,116551,644580,1257975,0,0,1,1,1,1,0,0,416,417,83,42,1124,166,0,375,0,0
217,0,116551,633644,1203015,0,0,1,1,1,1,0,0,416,500,84,41,1207,166,0,375,0,0
218,0,116551,705387,1181549,0,0,1,1,1,1,0,41,375,458,83,42,1124,125,0,333,0,0
219,0,116551,750008,1249500,0,0,1,1,1,1,0,42,374,499,83,0,1208,210,0,374,0,0
220,0,116551,761289,1206324,0,0,1,1,1,1,0,41,416,625,83,42,1332,125,0,375,0,0
