seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
4136,0,117961,631741,1263521,0,0,1,1,0,1,0,42,750,667,0,41,2624,1124,0,0,1,750
4137,0,117961,625131,1216768,0,0,1,1,0,1,0,0,500,833,0,42,1708,333,0,0,1,458
4138,0,117961,593782,1197471,0,0,1,1,0,1,0,0,584,791,0,0,1708,333,0,0,1,500
4139,0,117961,591798,1262647,0,0,1,1,0,1,0,0,916,625,0,0,2708,1167,0,0,1,916
4140,0,117961,586744,1295490,0,0,1,1,0,1,0,0,625,750,0,0,2374,999,0,0,1,542
4141,0,117961,591709,1237390,0,0,1,1,0,1,0,0,833,708,0,42,2750,1167,0,0,1,833
4142,0,117961,543123,1208332,0,0,1,1,0,1,0,0,333,625,0,0,1292,334,0,0,1,250
4143,0,117961,600331,1184659,0,0,1,1,0,1,0,0,625,916,0,42,2625,1042,0,0,1,584
4144,0,117961,431887,1237299,0,0,1,1,0,1,0,42,458,624,0,0,2292,1168,0,0,1,458
4145,0,117961,629157,1262626,0,0,1,1,0,1,0,41,917,874,0,41,2916,1043,0,0,1,875
4146,0,117961,493741,1153975,0,0,1,1,0,1,0,0,958,667,0,42,2666,999,0,0,1,916
4147,0,117961,502718,1225445,0,0,1,1,0,1,0,0,958,833,0,42,2875,1042,0,0,1,875
4148,0,117961,540056,1137447,0,0,1,1,0,1,0,42,792,666,0,42,1750,208,0,0,1,750
4149,0,117961,591199,1244279,0,0,1,1,0,1,0,42,1083,750,0,42,2917,1000,0,0,1,1083
4150,0,117961,620222,1190422,0,0,1,1,0,1,0,42,1084,708,0,41,2874,999,0,0,1,1000
4151,0,117961,612727,1281375,0,0,1,1,0,1,0,41,709,583,0,42,2333,958,0,0,1,625
4152,0,117961,618762,1184463,0,0,1,1,0,1,0,0,1000,625,0,0,2791,1166,0,0,1,958
