seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rocm_path,ro_swap_ns
6408,0,117355,540829,1280350,0,0,1,1,0,1,0,0,541,875,83,42,1791,250,0,500,0,0
6409,0,117355,605928,1215193,0,0,1,1,0,1,0,42,583,874,84,0,1874,291,0,541,0,0
6410,0,117355,413599,1264355,0,0,1,1,0,1,0,42,542,792,83,42,1666,165,0,500,0,0
6411,0,117355,615361,1260684,0,0,1,1,0,1,0,41,417,791,84,41,1541,167,0,333,0,0
6412,0,117355,427645,1195814,0,0,1,1,0,1,0,42,1208,1250,125,42,2958,291,0,1208,0,0
6413,0,117355,449326,1203609,0,0,1,1,0,1,0,0,541,750,83,0,1666,292,0,499,0,0
6414,0,117355,436398,1201795,0,0,1,1,0,1,0,42,708,791,83,0,1833,209,0,625,0,0
6415,0,117355,626870,1278878,0,0,1,1,0,1,0,0,499,750,83,41,1583,210,0,458,0,0
6416,0,117355,611207,1243847,0,0,1,1,0,1,0,41,542,749,83,42,1666,209,0,500,0,0
6417,0,117355,601507,1200382,0,0,1,1,0,1,0,42,583,791,83,41,1749,209,0,541,0,0
6418,0,117355,618994,1202428,0,0,1,1,0,1,0,42,417,750,125,42,1541,165,0,375,0,0
6419,0,117355,619771,1207628,0,0,1,1,0,1,0,42,667,708,84,0,1708,207,0,625,0,0
6420,0,117355,598303,1236906,0,0,1,1,0,1,0,42,1166,1083,125,41,2707,250,0,1083,0,0
6421,0,117355,582319,1143646,0,0,1,1,0,1,0,41,542,792,125,42,1708,166,0,500,0,0
6422,0,117355,626838,1278370,0,0,1,1,0,1,0,0,542,916,125,42,1791,166,0,458,0,0
6423,0,117355,598750,1285258,0,0,1,1,0,1,0,0,833,708,124,42,1916,209,0,750,0,0
6424,0,117355,606318,1259113,0,0,1,1,0,1,0,0,542,792,125,42,1708,207,0,542,0,0
6425,0,117355,396407,1206802,0,0,1,1,0,1,0,41,542,708,125,0,1666,250,0,500,0,0
6426,0,117355,359067,1132051,0,0,1,1,0,1,0,41,417,833,83,0,1624,250,0,417,0,0
6427,0,117355,624293,1233429,0,0,1,1,0,1,0,42,708,749,125,41,1832,167,0,625,0,0
6428,0,117355,611521,1156334,0,0,1,1,0,1,0,41,417,749,83,0,1541,251,0,375,0,0
6429,0,117355,628506,1264571,0,0,1,1,0,1,0,42,666,1000,125,42,2000,125,0,624,0,0
6430,0,117355,533801,1144053,0,0,1,1,0,1,0,0,541,833,125,42,1749,208,0,499,0,0
